Label,GISAID/GenBank accession,Country,Host,Clade,Nextclade_pango,Collection_date,WHO_Label,,,,,,,,,
hCoV-19/human/Iraq/OQ332740/2022-11-27,OQ332740,Iraq,human,22F (Omicron),XBB.2,11/27/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP044818/2021-07-17,PP044818,Iraq,human,21J (Delta),AY.33,7/17/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044819/2021-07-18,PP044819,Iraq,human,21J (Delta),B.1.617.2,7/18/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044851/2021-07-19,PP044851,Iraq,human,21J (Delta),AY.33,7/19/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044918/2021-08-10,PP044918,Iraq,human,21J (Delta),B.1.617.2,8/10/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044919/2021-08-13,PP044919,Iraq,human,21J (Delta),B.1.617.2,8/13/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044971/2021-09-25,PP044971,Iraq,human,21J (Delta),AY.122,9/25/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP044987/2021-06-24,PP044987,Iraq,human,21J (Delta),B.1.617.2,6/24/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045016/2021-06-28,PP045016,Iraq,human,"20I (Alpha, V1)",B.1.1.7,6/28/2021,Alpha,,,,,,,,,
hCoV-19/human/Iraq/PP045032/2021-06-28,PP045032,Iraq,human,"20I (Alpha, V1)",B.1.1.7,6/28/2021,Alpha,,,,,,,,,
hCoV-19/human/Iraq/PP045037/2021-09-27,PP045037,Iraq,human,21J (Delta),B.1.617.2,9/27/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045060/2021-11-02,PP045060,Iraq,human,21J (Delta),AY.33,11/2/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045061/2021-11-16,PP045061,Iraq,human,21J (Delta),AY.33,11/16/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045069/2021-10-07,PP045069,Iraq,human,21J (Delta),AY.126,10/7/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045075/2021-10-12,PP045075,Iraq,human,21J (Delta),AY.33,10/12/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045093/2021-10-26,PP045093,Iraq,human,21J (Delta),AY.33,10/26/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045139/2022-01-15,PP045139,Iraq,human,21K (Omicron),BA.1.1,1/15/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045163/2021-12-20,PP045163,Iraq,human,21K (Omicron),BA.1.1,12/20/2021,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045171/2021-12-09,PP045171,Iraq,human,21J (Delta),AY.33,12/9/2021,Delta,,,,,,,,,
hCoV-19/human/Iraq/PP045206/2022-01-19,PP045206,Iraq,human,21K (Omicron),BA.1.1,1/19/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045249/2022-02-03,PP045249,Iraq,human,21K (Omicron),BA.1.17.2,2/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045256/2022-02-20,PP045256,Iraq,human,21K (Omicron),BA.1.1,2/20/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045261/2022-01-23,PP045261,Iraq,human,21K (Omicron),BA.1.1,1/23/2022,Omicron,,,,,,,,,
hCoV-19/human/Iraq/PP045267/2022-02-03,PP045267,Iraq,human,21K (Omicron),BA.1.1,2/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Ireland/ON242402/2022-02-03,ON242402,Ireland,human,21K (Omicron),BA.1.1.15,2/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Ireland/ON242405/2022-01-26,ON242405,Ireland,human,21L (Omicron),BA.2,1/26/2022,Omicron,,,,,,,,,
hCoV-19/human/Ireland/ON350866/2020-12-03,ON350866,Ireland,human,20E (EU1),B.1.177.18,12/3/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Ireland/ON350867/2020-12-21,ON350867,Ireland,human,"20I (Alpha, V1)",B.1.1.7,12/21/2020,Alpha,,,,,,,,,
hCoV-19/human/Ireland/ON350868/2021-02-24,ON350868,Ireland,human,"20H (Beta, V2)",B.1.351,2/24/2021,Beta,,,,,,,,,
hCoV-19/human/Ireland/ON350966/2021-05-28,ON350966,Ireland,human,"20I (Alpha, V1)",B.1.1.7,5/28/2021,Alpha,,,,,,,,,
hCoV-19/human/Ireland/ON350967/2021-07-30,ON350967,Ireland,human,21A (Delta),AY.50,7/30/2021,Delta,,,,,,,,,
hCoV-19/human/Ireland/OP508004/2022-07-08,OP508004,Ireland,human,22B (Omicron),BA.5.1,7/8/2022,Omicron,,,,,,,,,
hCoV-19/human/Israel/MW194121/2020-06-14,MW194121,Israel,human,20B,B.1.1.50,6/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW201576/2020-06-25,MW201576,Israel,human,20A,B.1.362,6/25/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW201577/2020-07-14,MW201577,Israel,human,20C,B.1.504,7/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW227568/2020-07-27,MW227568,Israel,human,20A,B.1.362,7/27/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW228070/2020-06-14,MW228070,Israel,human,20B,B.1.1.50,6/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW237708/2020-07-14,MW237708,Israel,human,20C,B.1.504,7/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW672625/2020-03-11,MW672625,Israel,human,20B,B.1.1,3/11/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW672632/2020-02-27,MW672632,Israel,human,20B,B.1.1,2/27/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW672636/2020-03-10,MW672636,Israel,human,20C,B.1,3/10/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW672648/2020-03-11,MW672648,Israel,human,20C,B.1,3/11/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW674808/2020-04-09,MW674808,Israel,human,20A,B.1,4/9/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW674831/2020-04-16,MW674831,Israel,human,20C,B.1,4/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/MW674837/2020-04-11,MW674837,Israel,human,19A,B.36,4/11/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/OQ948263/2020-12-07,OQ948263,Israel,human,20B,B.1.1.50,12/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Israel/OQ948264/2020-12-20,OQ948264,Israel,human,"20I (Alpha, V1)",B.1.1.7,12/20/2020,Alpha,,,,,,,,,
hCoV-19/human/Israel/OQ948265/2021-04-20,OQ948265,Israel,human,21A (Delta),B.1.617.2,4/20/2021,Delta,,,,,,,,,
hCoV-19/human/Israel/OQ948266/2021-11-25,OQ948266,Israel,human,21K (Omicron),BA.1.13,11/25/2021,Omicron,,,,,,,,,
hCoV-19/human/Israel/OX456480/2023-03-01,OX456480,Israel,human,23A (Omicron),XBB.1.5.1,3/1/2023,Omicron,,,,,,,,,
hCoV-19/human/Italy/LR992040/2020-03-17,LR992040,Italy,human,20B,B.1.1,3/17/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992042/2020-06-01,LR992042,Italy,human,20A,B.1,6/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992051/2020-07-20,LR992051,Italy,human,20A,B.1,7/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992055/2020-04-11,LR992055,Italy,human,20B,B.1.1,4/11/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992065/2020-09-09,LR992065,Italy,human,20B,B.1.1.229,9/9/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992079/2020-08-23,LR992079,Italy,human,20B,B.1.1.229,8/23/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992083/2020-08-29,LR992083,Italy,human,20B,B.1.1.229,8/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992108/2020-09-06,LR992108,Italy,human,20B,B.1.1.277,9/6/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/LR992123/2020-09-07,LR992123,Italy,human,20B,B.1.1.229,9/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT066156/2020-01-30,MT066156,Italy,human,19A,B,1/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT483881/2020-02-28,MT483881,Italy,human,20A,B.1,2/28/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT509660/2020-02-12,MT509660,Italy,human,19A,B,2/12/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT509662/2020-01-30,MT509662,Italy,human,19A,B,1/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT509665/2020-03-01,MT509665,Italy,human,20A,B.1,3/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT527178/2020-02-28,MT527178,Italy,human,20B,B.1.1,2/28/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT890669/2020-04-15,MT890669,Italy,human,20A,B.1,4/15/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MT955360/2020-05-01,MT955360,Italy,human,20A,B.1,5/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW134560/2020-03-21,MW134560,Italy,human,20A,B.1,3/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW134562/2020-06-07,MW134562,Italy,human,20A,B.1,6/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW134570/2020-05-14,MW134570,Italy,human,20A,B.1,5/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW340796/2020-06-29,MW340796,Italy,human,19B,A,6/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW403701/2020-04-08,MW403701,Italy,human,20A,B.1,4/8/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/MW423686/2020-12-27,MW423686,Italy,human,"20I (Alpha, V1)",B.1.1.7,12/27/2020,Alpha,,,,,,,,,
hCoV-19/human/Italy/MW450666/2020-12-19,MW450666,Italy,human,"20I (Alpha, V1)",B.1.1.7,12/19/2020,Alpha,,,,,,,,,
hCoV-19/human/Italy/OL738656/2020-08-01,OL738656,Italy,human,20B,B.1.1,8/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OL989065/2020-10-27,OL989065,Italy,human,20A,B.1.160,10/27/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/ON062195/2022-02-20,ON062195,Italy,human,21K (Omicron),BA.1,2/20/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/ON506974/2021-12-06,ON506974,Italy,human,21J (Delta),AY.43,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON506985/2021-12-06,ON506985,Italy,human,21J (Delta),AY.43,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON506993/2021-08-24,ON506993,Italy,human,21I (Delta),AY.61,8/24/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON506995/2021-08-24,ON506995,Italy,human,21I (Delta),AY.61,8/24/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON507003/2021-12-06,ON507003,Italy,human,21J (Delta),AY.4,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON507007/2021-08-24,ON507007,Italy,human,21J (Delta),AY.4.7,8/24/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/ON507062/2022-01-17,ON507062,Italy,human,21K (Omicron),BA.1.18,1/17/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/ON507065/2022-01-17,ON507065,Italy,human,21K (Omicron),BA.1,1/17/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/ON631899/2021-07-13,ON631899,Italy,human,"20I (Alpha, V1)",B.1.1.7,7/13/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/ON974847/2022-07-06,ON974847,Italy,human,22A (Omicron),BA.4,7/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OP288470/2020-10-10,OP288470,Italy,human,20E (EU1),B.1.177.53,10/10/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OP288479/2020-11-26,OP288479,Italy,human,20A,B.1.160,11/26/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OQ087028/2022-11-10,OQ087028,Italy,human,21L (Omicron),CM.6.1,11/10/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103151/2022-06-22,OQ103151,Italy,human,21L (Omicron),BA.2.9,6/22/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103186/2022-04-04,OQ103186,Italy,human,21L (Omicron),BA.2.10,4/4/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103191/2022-05-03,OQ103191,Italy,human,21L (Omicron),BA.2,5/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103193/2022-05-03,OQ103193,Italy,human,21L (Omicron),BA.2.9,5/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103194/2022-05-03,OQ103194,Italy,human,21L (Omicron),BA.2,5/3/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103208/2022-06-07,OQ103208,Italy,human,21L (Omicron),BA.2,6/7/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103212/2022-06-07,OQ103212,Italy,human,21L (Omicron),BA.2.9,6/7/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103221/2022-07-05,OQ103221,Italy,human,22B (Omicron),BA.5.1,7/5/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103225/2022-07-05,OQ103225,Italy,human,22B (Omicron),BA.5.1.10,7/5/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103229/2022-08-02,OQ103229,Italy,human,22B (Omicron),BA.5.2,8/2/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103244/2022-08-02,OQ103244,Italy,human,22B (Omicron),BA.5.1,8/2/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103248/2022-08-02,OQ103248,Italy,human,22B (Omicron),BA.5.1,8/2/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103254/2022-03-07,OQ103254,Italy,human,21L (Omicron),BA.2,3/7/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103274/2022-09-06,OQ103274,Italy,human,22B (Omicron),BE.1,9/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103283/2022-09-06,OQ103283,Italy,human,22B (Omicron),BA.5.2.59,9/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ103293/2022-09-06,OQ103293,Italy,human,22B (Omicron),BA.5.1,9/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OQ748861/2023-03-21,OQ748861,Italy,human,23A (Omicron),XBB.1.5.7,3/21/2023,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR761895/2022-03-14,OR761895,Italy,human,21K (Omicron),BA.1.18,3/14/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR761901/2021-03-30,OR761901,Italy,human,"20I (Alpha, V1)",B.1.1.7,3/30/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OR761929/2021-11-18,OR761929,Italy,human,21J (Delta),AY.4,11/18/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/OR772940/2022-11-01,OR772940,Italy,human,22F (Omicron),XBB.1,11/1/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR772941/2023-04-24,OR772941,Italy,human,23B (Omicron),XBB.1.16,4/24/2023,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR841429/2022-01-05,OR841429,Italy,human,21K (Omicron),BA.1,1/5/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR841447/2022-02-16,OR841447,Italy,human,21K (Omicron),BA.1,2/16/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR841448/2022-02-18,OR841448,Italy,human,21K (Omicron),BA.1,2/18/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OR841454/2022-03-16,OR841454,Italy,human,21K (Omicron),BA.1,3/16/2022,Omicron,,,,,,,,,
hCoV-19/human/Italy/OU470813/2021-02-23,OU470813,Italy,human,"20I (Alpha, V1)",B.1.1.7,2/23/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU470854/2021-02-19,OU470854,Italy,human,"20I (Alpha, V1)",B.1.1.7,2/19/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU470875/2021-03-06,OU470875,Italy,human,"20I (Alpha, V1)",B.1.1.7,3/6/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471021/2021-05-18,OU471021,Italy,human,"20I (Alpha, V1)",B.1.1.7,5/18/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471037/2021-05-18,OU471037,Italy,human,"20I (Alpha, V1)",B.1.1.7,5/18/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471046/2021-05-10,OU471046,Italy,human,"20I (Alpha, V1)",B.1.1.7,5/10/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471071/2021-06-22,OU471071,Italy,human,21J (Delta),B.1.617.2,6/22/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/OU471081/2021-06-21,OU471081,Italy,human,21J (Delta),B.1.617.2,6/21/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/OU471180/2021-01-08,OU471180,Italy,human,20E (EU1),B.1.177,1/8/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OU471187/2021-01-07,OU471187,Italy,human,20A,B.1.221,1/7/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OU471209/2021-06-10,OU471209,Italy,human,"20I (Alpha, V1)",B.1.1.7,6/10/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471270/2021-04-08,OU471270,Italy,human,"20I (Alpha, V1)",B.1.1.7,4/8/2021,Alpha,,,,,,,,,
hCoV-19/human/Italy/OU471284/2021-07-14,OU471284,Italy,human,21A (Delta),AY.53,7/14/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/OU471287/2021-07-05,OU471287,Italy,human,21J (Delta),AY.43,7/5/2021,Delta,,,,,,,,,
hCoV-19/human/Italy/OU471377/2020-07-02,OU471377,Italy,human,20B,B.1.1.70,7/2/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OU471385/2020-07-01,OU471385,Italy,human,20B,B.1.1.70,7/1/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Italy/OU471396/2020-11-27,OU471396,Italy,human,20E (EU1),B.1.177,11/27/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Ivory_Coast/OQ788227/2022-03-16,OQ788227,Ivory_Coast,human,21K (Omicron),BA.1.1.1,3/16/2022,Omicron,,,,,,,,,
hCoV-19/human/Ivory_Coast/OQ788228/2022-03-14,OQ788228,Ivory_Coast,human,21K (Omicron),BA.1.1,3/14/2022,Omicron,,,,,,,,,
hCoV-19/human/Ivory_Coast/OQ788229/2021-10-11,OQ788229,Ivory_Coast,human,21I (Delta),B.1.617.2,10/11/2021,Delta,,,,,,,,,
hCoV-19/human/Ivory_Coast/OQ788230/2021-10-15,OQ788230,Ivory_Coast,human,21I (Delta),B.1.617.2,10/15/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/MT507274/2020-03-16,MT507274,Jamaica,human,19A,B.40,3/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Jamaica/MT507275/2020-03-16,MT507275,Jamaica,human,20C,B.1,3/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Jamaica/MT507276/2020-03-17,MT507276,Jamaica,human,20C,B.1,3/17/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Jamaica/OM180033/2021-08-04,OM180033,Jamaica,human,21J (Delta),AY.25.1,8/4/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM180045/2021-08-09,OM180045,Jamaica,human,21H (Mu),B.1.621.1,8/9/2021,Mu,,,,,,,,,
hCoV-19/human/Jamaica/OM180072/2021-08-23,OM180072,Jamaica,human,21J (Delta),AY.107,8/23/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM180079/2021-09-03,OM180079,Jamaica,human,21J (Delta),AY.122,9/3/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM180084/2021-10-25,OM180084,Jamaica,human,21J (Delta),AY.107,10/25/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320367/2021-02-11,OM320367,Jamaica,human,21J (Delta),AY.107,2/11/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320369/2021-04-11,OM320369,Jamaica,human,21J (Delta),AY.107,4/11/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320372/2021-09-11,OM320372,Jamaica,human,21J (Delta),AY.107,9/11/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320374/2021-09-11,OM320374,Jamaica,human,21J (Delta),AY.107,9/11/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320376/2021-10-26,OM320376,Jamaica,human,21J (Delta),AY.107,10/26/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320391/2021-11-02,OM320391,Jamaica,human,21J (Delta),AY.103,11/2/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320418/2021-11-21,OM320418,Jamaica,human,21J (Delta),AY.107,11/21/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM320430/2021-11-30,OM320430,Jamaica,human,21J (Delta),AY.107,11/30/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM961061/2021-10-18,OM961061,Jamaica,human,21I (Delta),AY.9,10/18/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM961100/2021-12-03,OM961100,Jamaica,human,21J (Delta),AY.107,12/3/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM961115/2021-12-06,OM961115,Jamaica,human,21J (Delta),AY.107,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM961118/2021-12-06,OM961118,Jamaica,human,21J (Delta),AY.107,12/6/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/OM961133/2022-01-05,OM961133,Jamaica,human,21K (Omicron),BA.1.18,1/5/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OM961136/2022-01-05,OM961136,Jamaica,human,21K (Omicron),BA.1.15,1/5/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/ON017536/2021-04-22,ON017536,Jamaica,human,"20I (Alpha, V1)",B.1.1.7,4/22/2021,Alpha,,,,,,,,,
hCoV-19/human/Jamaica/ON017541/2021-05-21,ON017541,Jamaica,human,"20I (Alpha, V1)",B.1.1.7,5/21/2021,Alpha,,,,,,,,,
hCoV-19/human/Jamaica/ON017543/2021-04-14,ON017543,Jamaica,human,"20I (Alpha, V1)",B.1.1.7,4/14/2021,Alpha,,,,,,,,,
hCoV-19/human/Jamaica/ON017544/2021-05-28,ON017544,Jamaica,human,"20I (Alpha, V1)",B.1.1.7,5/28/2021,Alpha,,,,,,,,,
hCoV-19/human/Jamaica/ON017580/2021-05-13,ON017580,Jamaica,human,"20I (Alpha, V1)",B.1.1.7,5/13/2021,Alpha,,,,,,,,,
hCoV-19/human/Jamaica/ON017626/2021-07-21,ON017626,Jamaica,human,21H (Mu),B.1.621.1,7/21/2021,Mu,,,,,,,,,
hCoV-19/human/Jamaica/ON017642/2021-07-24,ON017642,Jamaica,human,21J (Delta),AY.107,7/24/2021,Delta,,,,,,,,,
hCoV-19/human/Jamaica/ON017663/2021-07-22,ON017663,Jamaica,human,21H (Mu),B.1.621.1,7/22/2021,Mu,,,,,,,,,
hCoV-19/human/Jamaica/OP157264/2022-05-31,OP157264,Jamaica,human,21L (Omicron),BA.2,5/31/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OP157265/2022-05-31,OP157265,Jamaica,human,21L (Omicron),BA.2,5/31/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OP157266/2022-05-31,OP157266,Jamaica,human,21L (Omicron),BA.2,5/31/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OP157295/2022-06-04,OP157295,Jamaica,human,21L (Omicron),BA.2,6/4/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OP157311/2022-06-06,OP157311,Jamaica,human,21L (Omicron),BA.2,6/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Jamaica/OP157312/2022-06-06,OP157312,Jamaica,human,21L (Omicron),BA.2,6/6/2022,Omicron,,,,,,,,,
hCoV-19/human/Japan/BS000705/2020-04-22,BS000705,Japan,human,20B,B.1.1.285,4/22/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000714/2020-05-07,BS000714,Japan,human,20B,B.1.1,5/7/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000717/2020-05-14,BS000717,Japan,human,20B,B.1.1,5/14/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000720/2020-06-10,BS000720,Japan,human,20B,B.1.1.284,6/10/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000722/2020-06-13,BS000722,Japan,human,20B,B.1.1.284,6/13/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000728/2020-06-30,BS000728,Japan,human,20B,B.1.1.284,6/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000791/2020-09-16,BS000791,Japan,human,20B,B.1.1.284,9/16/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000800/2020-10-06,BS000800,Japan,human,20B,B.1.1.284,10/6/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000852/2020-11-20,BS000852,Japan,human,20B,B.1.1.214,11/20/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000856/2020-11-30,BS000856,Japan,human,20B,B.1.1.214,11/30/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000885/2020-10-06,BS000885,Japan,human,20B,B.1.1.284,10/6/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000889/2020-10-29,BS000889,Japan,human,20B,B.1.1.284,10/29/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000895/2020-11-23,BS000895,Japan,human,20B,B.1.1.214,11/23/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS000923/2020-12-21,BS000923,Japan,human,20B,B.1.1.214,12/21/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS001006/2020-12-15,BS001006,Japan,human,20B,B.1.1.214,12/15/2020,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS001063/2021-01-30,BS001063,Japan,human,20B,B.1.1.214,1/30/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS001077/2021-02-11,BS001077,Japan,human,20C,B.1.346,2/11/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS001078/2021-02-14,BS001078,Japan,human,20B,B.1.1.214,2/14/2021,pre-VOC era,,,,,,,,,
hCoV-19/human/Japan/BS001092/2021-02-15,BS001092,Japan,human,20B,B.1.1.214,2/15/2021,pre-VOC era,,,,,,,,,
